Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Jan 02, 2019 3:30:03 AM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /home/vagrant/opendaylight-0.9.1/lock
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 02, 2019 3:30:04 AM org.apache.karaf.main.Main$KarafLockCallback lockAquired
INFO: Lock acquired. Setting startlevel to 100
2019-01-02T03:30:05,517 | INFO  | pool-1-thread-2  | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 | Adding features: f86f9f81-84c4-4a1e-8ed6-3bcb8165740b/[0,0.0.0]
2019-01-02T03:30:07,123 | INFO  | pool-12-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=wiringState,version=1.1,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:07,124 | INFO  | pool-12-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=packageState,version=1.5,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:07,124 | INFO  | pool-12-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.compendium:service=cm,version=1.3,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:07,124 | INFO  | pool-12-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=serviceState,version=1.7,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:07,132 | INFO  | pool-12-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=framework,version=1.7,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:07,132 | INFO  | pool-12-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=bundleState,version=1.7,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:07,211 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.config.core/4.1.6
2019-01-02T03:30:07,270 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.aries.jmx.blueprint.api/1.2.0
2019-01-02T03:30:07,271 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.aries.jmx.whiteboard/1.2.0
2019-01-02T03:30:07,280 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.servicemix.bundles.not-yet-commons-ssl/0.3.11.1
2019-01-02T03:30:07,281 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.aries.jmx.blueprint.core/1.2.0
2019-01-02T03:30:07,327 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.bundle.core/4.1.6
2019-01-02T03:30:07,373 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.bundle.core/4.1.6
2019-01-02T03:30:07,373 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.bundle.blueprintstate/4.1.6
2019-01-02T03:30:07,377 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.package.core/4.1.6
2019-01-02T03:30:07,386 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.package.core/4.1.6
2019-01-02T03:30:07,386 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.system.core/4.1.6
2019-01-02T03:30:07,397 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.system.core/4.1.6
2019-01-02T03:30:07,397 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.shell.ssh/4.1.6
2019-01-02T03:30:07,440 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.1.6. Missing dependencies: [org.apache.sshd.server.SshServer]
2019-01-02T03:30:07,440 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.features.command/4.1.6
2019-01-02T03:30:07,457 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.features.command/4.1.6
2019-01-02T03:30:07,458 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.kar.core/4.1.6
2019-01-02T03:30:07,466 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Command registration delayed for bundle org.apache.karaf.kar.core/4.1.6. Missing dependencies: [org.apache.karaf.kar.KarService]
2019-01-02T03:30:07,466 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.log.core/4.1.6
2019-01-02T03:30:07,484 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Command registration delayed for bundle org.apache.karaf.log.core/4.1.6. Missing dependencies: [org.apache.karaf.log.core.LogService, org.apache.karaf.log.core.LogEventFormatter]
2019-01-02T03:30:07,484 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.instance.core/4.1.6
2019-01-02T03:30:07,497 | INFO  | pool-22-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.kar.core/4.1.6
2019-01-02T03:30:07,515 | INFO  | pool-23-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.log.core/4.1.6
2019-01-02T03:30:07,555 | INFO  | features-1-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.instance.core/4.1.6
2019-01-02T03:30:07,557 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   org.apache.karaf.jaas.blueprint.config/4.1.6
2019-01-02T03:30:07,585 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 |   karaf.branding/3.1.4
2019-01-02T03:30:07,591 | INFO  | features-1-thread-1 | FeaturesServiceImpl              | 8 - org.apache.karaf.features.core - 4.1.6 | Done.
2019-01-02T03:30:07,615 | INFO  | pool-21-thread-1 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.shell.ssh/4.1.6
2019-01-02T03:30:26,907 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.system.core/4.1.6
2019-01-02T03:30:26,916 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.shell.ssh/4.1.6
2019-01-02T03:30:26,937 | INFO  | Framework stop   | BlueprintExtender                | 18 - org.apache.aries.blueprint.core - 1.8.3 | Destroying BlueprintContainer for bundle org.apache.karaf.shell.core/4.1.6
2019-01-02T03:30:26,946 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.jaas.command/4.1.6
2019-01-02T03:30:26,947 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.shell.commands/4.1.6
2019-01-02T03:30:26,949 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.diagnostic.core/4.1.6
2019-01-02T03:30:26,951 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.service.core/4.1.6
2019-01-02T03:30:26,953 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.config.core/4.1.6
2019-01-02T03:30:26,965 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.package.core/4.1.6
2019-01-02T03:30:26,968 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.deployer.kar/4.1.6
2019-01-02T03:30:26,968 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.kar.core/4.1.6
2019-01-02T03:30:26,970 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.log.core/4.1.6
2019-01-02T03:30:26,971 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.bundle.core/4.1.6
2019-01-02T03:30:26,973 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.features.command/4.1.6
2019-01-02T03:30:26,975 | INFO  | Framework stop   | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Unregistering commands for bundle org.apache.karaf.instance.core/4.1.6
2019-01-02T03:30:26,983 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.service.permissionadmin.PermissionAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:service=permissionadmin,version=1.2,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,984 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=wiringState,version=1.1,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,984 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.PackageStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=packageState,version=1.5,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,985 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.compendium:service=cm,version=1.3,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,985 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=serviceState,version=1.7,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,986 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.FrameworkMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=framework,version=1.7,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,986 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.BundleStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=bundleState,version=1.7,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58
2019-01-02T03:30:26,988 | WARN  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Task rejected for JMX Notification dispatch of event [org.osgi.framework.ServiceEvent[source={javax.management.MBeanServer}={service.id=96, service.bundleid=44, service.scope=singleton}]] - Dispatcher may have been shutdown
2019-01-02T03:30:27,001 | INFO  | Framework stop   | BlueprintExtender                | 18 - org.apache.aries.blueprint.core - 1.8.3 | Destroying BlueprintContainer for bundle org.apache.karaf.jaas.blueprint.config/4.1.6
2019-01-02T03:30:27,009 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Stopping JMX OSGi agent
2019-01-02T03:30:27,009 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering MBean with ObjectName [osgi.core:service=permissionadmin,version=1.2,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58] for service with service.id [13]
2019-01-02T03:30:27,009 | INFO  | Framework stop   | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Unregistering MBean with ObjectName [osgi.compendium:service=cm,version=1.3,framework=org.eclipse.osgi,uuid=255792f5-69cb-4799-bea4-d2ba9740ed58] for service with service.id [32]
2019-01-02T03:30:27,016 | INFO  | Framework stop   | BlueprintExtender                | 18 - org.apache.aries.blueprint.core - 1.8.3 | Destroying BlueprintContainer for bundle org.apache.aries.blueprint.cm/1.1.0
2019-01-02T03:30:27,017 | INFO  | Framework stop   | BlueprintExtender                | 18 - org.apache.aries.blueprint.core - 1.8.3 | Destroying BlueprintContainer for bundle org.apache.aries.blueprint.core/1.8.3
Jan 02, 2019 3:37:19 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /home/vagrant/opendaylight-0.9.1/lock
Jan 02, 2019 3:37:19 AM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Jan 02, 2019 3:37:19 AM org.apache.karaf.main.Main$KarafLockCallback lockAquired
INFO: Lock acquired. Setting startlevel to 100
2019-01-02T03:37:20,867 | INFO  | Start Level: Equinox Container: 1e689505-606a-4f32-a56c-a56527fc6897 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Starting JMX OSGi agent
2019-01-02T03:37:20,886 | INFO  | Start Level: Equinox Container: 1e689505-606a-4f32-a56c-a56527fc6897 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering MBean with ObjectName [osgi.core:service=permissionadmin,version=1.2,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897] for service with service.id [13]
2019-01-02T03:37:20,888 | INFO  | Start Level: Equinox Container: 1e689505-606a-4f32-a56c-a56527fc6897 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering MBean with ObjectName [osgi.compendium:service=cm,version=1.3,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897] for service with service.id [35]
2019-01-02T03:37:21,022 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=packageState,version=1.5,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,023 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=serviceState,version=1.7,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,025 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.permissionadmin.PermissionAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:service=permissionadmin,version=1.2,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,025 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=framework,version=1.7,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,026 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=wiringState,version=1.1,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,026 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.compendium:service=cm,version=1.3,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,026 | INFO  | pool-14-thread-1 | core                             | 22 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@5e481248 with name osgi.core:type=bundleState,version=1.7,framework=org.eclipse.osgi,uuid=1e689505-606a-4f32-a56c-a56527fc6897
2019-01-02T03:37:21,075 | INFO  | Start Level: Equinox Container: 1e689505-606a-4f32-a56c-a56527fc6897 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.bundle.core/4.1.6
2019-01-02T03:37:21,091 | INFO  | Start Level: Equinox Container: 1e689505-606a-4f32-a56c-a56527fc6897 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.config.core/4.1.6
2019-01-02T03:37:21,127 | INFO  | Start Level: Equinox Container: 1e689505-606a-4f32-a56c-a56527fc6897 | CommandExtension                 | 49 - org.apache.karaf.shell.core - 4.1.6 | Registering commands for bundle org.apache.karaf.deployer.kar/4.1.6
